metode,no,tipe,query,preprocessed,contoh,kode_gt,rank,top1,top3,top10,rr
7. Hybrid + Advanced Preprocessing (NO CL),1,KBLI,MENCABUT RUMPUT LIAR DI SAWAH(MATON),cabut rumput liar sawah maton,,01122,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),2,KBJI,MENCABUT RUMPUT LIAR DI SAWAH(MATON),cabut rumput liar sawah maton,,9211,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),3,KBLI,"MEMBUAT LEMARI KACA/ ETALASE, MENGANTAR PESANAN LEMARI KACA",buat lemari kaca etalase antar pesan,,31011,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),4,KBJI,"MEMBUAT LEMARI KACA/ ETALASE, MENGANTAR PESANAN LEMARI KACA",buat lemari kaca etalase antar pesan,,7523,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),5,KBLI,PERTANIAN,tani,,01122,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),6,KBJI,PERTANIAN,tani,,9211,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),7,KBLI,MEMBUAT RESOLES UNTUK DIJUAL DIPASAR KAMPUNG,buat resoles jual pasar kampung,,47249,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),8,KBJI,MEMBUAT RESOLES UNTUK DIJUAL DIPASAR KAMPUNG,buat resoles jual pasar kampung,,5212,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),9,KBLI,MENGAJAR MATA PELAJARAN PKN DI MTS TAHASSUS ALQURAN,ajar mata pkn mts tahassus alquran,,85316,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),10,KBJI,MENGAJAR MATA PELAJARAN PKN DI MTS TAHASSUS ALQURAN,ajar mata pkn mts tahassus alquran,,2330,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),11,KBLI,"KARYAWAN BAGIAN PRODUKSI, PEMOTONGAN KAYU SESUAI UKURAN AKHIR DIPABRIK KAYU LAI",karyawan produksi potong kayu sesuai ukur akhir pabrik lai,,16211,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),12,KBJI,"KARYAWAN BAGIAN PRODUKSI, PEMOTONGAN KAYU SESUAI UKURAN AKHIR DIPABRIK KAYU LAI",karyawan produksi potong kayu sesuai ukur akhir pabrik lai,,9329,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),13,KBLI,PERTANIAN PADI,tani padi,,01122,2,0,1,1,0.5
7. Hybrid + Advanced Preprocessing (NO CL),14,KBJI,PERTANIAN PADI,tani padi,,6111,3,0,1,1,0.3333
7. Hybrid + Advanced Preprocessing (NO CL),15,KBLI,PERTANIAN BAWANG MERAH HORTIKULTURAL DI SAWAH MILIK ORANG LAIN,tani bawang merah hortikultural sawah milik,,01134,1,1,1,1,1.0
7. Hybrid + Advanced Preprocessing (NO CL),16,KBJI,PERTANIAN BAWANG MERAH HORTIKULTURAL DI SAWAH MILIK ORANG LAIN,tani bawang merah hortikultural sawah milik,,9211,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),17,KBLI,KONTRUKSI RUMAH DI DESA,kontruksi rumah desa,,41011,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),18,KBJI,KONTRUKSI RUMAH DI DESA,kontruksi rumah desa,,7112,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),19,KBLI,PERDAGANGAN BARANG BEKAS UNTUK DIJUAL LAGI,dagang barang bekas jual lagi,,47749,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),20,KBJI,PERDAGANGAN BARANG BEKAS UNTUK DIJUAL LAGI,dagang barang bekas jual lagi,,5249,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),21,KBLI,PEDAGANG MOTOR DI RUMAH SENDIRI,motor rumah sendiri,,47832,3,0,1,1,0.3333
7. Hybrid + Advanced Preprocessing (NO CL),22,KBJI,PEDAGANG MOTOR DI RUMAH SENDIRI,motor rumah sendiri,,5249,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),23,KBLI,JASA TRANSPORTASI,transportasi,,49231,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),24,KBJI,JASA TRANSPORTASI,transportasi,,8322,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),25,KBLI,PENYEDIA BHAN BAKU MAKANAN,sedia bhan baku makan,,47213,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),26,KBJI,PENYEDIA BHAN BAKU MAKANAN,sedia bhan baku makan,,9520,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),27,KBLI,TUKANG BATU,batu,,41011,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),28,KBJI,TUKANG BATU,batu,,7111,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),29,KBLI,PERTANIAN BAWANG MERAH HORTIKULTURAL SAWAH MILIK ORANG LAIN,tani bawang merah hortikultural sawah milik,,01134,1,1,1,1,1.0
7. Hybrid + Advanced Preprocessing (NO CL),30,KBJI,PERTANIAN BAWANG MERAH HORTIKULTURAL SAWAH MILIK ORANG LAIN,tani bawang merah hortikultural sawah milik,,9211,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),31,KBLI,PERTANIAN PADI DI SAWAH MILIK SENDIRI,tani padi sawah milik sendiri,,01122,2,0,1,1,0.5
7. Hybrid + Advanced Preprocessing (NO CL),32,KBJI,PERTANIAN PADI DI SAWAH MILIK SENDIRI,tani padi sawah milik sendiri,,6111,3,0,1,1,0.3333
7. Hybrid + Advanced Preprocessing (NO CL),33,KBLI,BURUH (PELAYAN DI TOKO KLONTONG),buruh layan toko klontong,,47112,2,0,1,1,0.5
7. Hybrid + Advanced Preprocessing (NO CL),34,KBJI,BURUH (PELAYAN DI TOKO KLONTONG),buruh layan toko klontong,,5223,1,1,1,1,1.0
7. Hybrid + Advanced Preprocessing (NO CL),35,KBLI,MENCUCI MOTOR DAN MOBIL,cuci motor mobil,,81290,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),36,KBJI,MENCUCI MOTOR DAN MOBIL,cuci motor mobil,,9122,5,0,0,1,0.2
7. Hybrid + Advanced Preprocessing (NO CL),37,KBLI,MENJUAL BOTOK PELAS DAN PECEL,jual botok pelas pecel,,56101,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),38,KBJI,MENJUAL BOTOK PELAS DAN PECEL,jual botok pelas pecel,,5212,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),39,KBLI,PENYEDIAAN MAKANAN,sedia makan,,56210,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),40,KBJI,PENYEDIAAN MAKANAN,sedia makan,,9412,1,1,1,1,1.0
7. Hybrid + Advanced Preprocessing (NO CL),41,KBLI,"BURUH BANGUNAN, MENGADUK SEMEN",buruh bangun aduk semen,,41011,10,0,0,1,0.1
7. Hybrid + Advanced Preprocessing (NO CL),42,KBJI,"BURUH BANGUNAN, MENGADUK SEMEN",buruh bangun aduk semen,,7111,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),43,KBLI,MENJUAL ES TEH JUMBO,jual es teh jumbo,,56303,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),44,KBJI,MENJUAL ES TEH JUMBO,jual es teh jumbo,,5223,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),45,KBLI,JASA ANTAR UNDANGAN ACARA,antar undang acara,,96909,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),46,KBJI,JASA ANTAR UNDANGAN ACARA,antar undang acara,,5169,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),47,KBLI,JASA KONTRUKSI TUKANG BANGUNAN HARIAN,kontruksi bangun hari,,41011,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),48,KBJI,JASA KONTRUKSI TUKANG BANGUNAN HARIAN,kontruksi bangun hari,,7111,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),49,KBLI,PEYEDIA MAKANAN SIOMAY KELILING DENGAN SEPEDA,peyedia makan siomay keliling sepeda,,56102,1,1,1,1,1.0
7. Hybrid + Advanced Preprocessing (NO CL),50,KBJI,PEYEDIA MAKANAN SIOMAY KELILING DENGAN SEPEDA,peyedia makan siomay keliling sepeda,,5212,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),51,KBLI,"MENCAMPUR SEMEN, MENGANGKUT MATERIAL, MEMASANG BATA, PLESTER DINDING, DAN MEN",campur semen angkut material pasang bata plester dinding men,,41011,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),52,KBJI,"MENCAMPUR SEMEN, MENGANGKUT MATERIAL, MEMASANG BATA, PLESTER DINDING, DAN MEN",campur semen angkut material pasang bata plester dinding men,,7111,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),53,KBLI,MENGOPERASIKAN DAN MEMPERBAIKI MESIN PRODUKSI DAN PERAWATAN BERKALA,operasi baik mesin produksi awat kala,,16101,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),54,KBJI,MENGOPERASIKAN DAN MEMPERBAIKI MESIN PRODUKSI DAN PERAWATAN BERKALA,operasi baik mesin produksi awat kala,,3122,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),55,KBLI,PERTANIAN BAWANG MERAH MILIK ORANG LAIN,tani bawang merah milik,,01134,1,1,1,1,1.0
7. Hybrid + Advanced Preprocessing (NO CL),56,KBJI,PERTANIAN BAWANG MERAH MILIK ORANG LAIN,tani bawang merah milik,,9211,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),57,KBLI,KONTRUSI RUMAH,kontrusi rumah,,41011,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),58,KBJI,KONTRUSI RUMAH,kontrusi rumah,,7112,0,0,0,0,0.0
7. Hybrid + Advanced Preprocessing (NO CL),59,KBLI,INDUSTRI AIR ISI ULANG,industri air isi ulang,,11052,1,1,1,1,1.0
7. Hybrid + Advanced Preprocessing (NO CL),60,KBJI,INDUSTRI AIR ISI ULANG,industri air isi ulang,,8183,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,1,KBLI,MENCABUT RUMPUT LIAR DI SAWAH(MATON),cabut rumput liar sawah maton,PERTANIAN PADI INBRIDA - Petani yang menanam komoditas padi lokal | PERTANIAN PADI INBRIDA - Petani yang menanam bibit dan menjualnya,01122,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,2,KBJI,MENCABUT RUMPUT LIAR DI SAWAH(MATON),cabut rumput liar sawah maton,Deskripsi tugas: mencabut rumput liar di sawah(maton) | Deskripsi tugas: pertanian,9211,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,3,KBLI,"MEMBUAT LEMARI KACA/ ETALASE, MENGANTAR PESANAN LEMARI KACA",buat lemari kaca etalase antar pesan,"INDUSTRI FURNITUR DARI KAYU - Membuat Furnitur dari Kayu (meja, lemari, rak kayu). | Kegiatan membuat lemari kaca/ etalase,mengantar pesanan lemari kaca",31011,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,4,KBJI,"MEMBUAT LEMARI KACA/ ETALASE, MENGANTAR PESANAN LEMARI KACA",buat lemari kaca etalase antar pesan,"Deskripsi tugas: membuat lemari kaca/ etalase,mengantar pesanan lemari kaca",7523,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,5,KBLI,PERTANIAN,tani,PERTANIAN PADI INBRIDA - Petani yang menanam komoditas padi lokal | PERTANIAN PADI INBRIDA - Petani yang menanam bibit dan menjualnya,01122,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,6,KBJI,PERTANIAN,tani,Deskripsi tugas: mencabut rumput liar di sawah(maton) | Deskripsi tugas: pertanian,9211,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,7,KBLI,MEMBUAT RESOLES UNTUK DIJUAL DIPASAR KAMPUNG,buat resoles jual pasar kampung,Kegiatan membuat resoles untuk dijual dipasar kampung,47249,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,8,KBJI,MEMBUAT RESOLES UNTUK DIJUAL DIPASAR KAMPUNG,buat resoles jual pasar kampung,Deskripsi tugas: membuat resoles untuk dijual dipasar kampung | Deskripsi tugas: menjual botok pelas dan pecel,5212,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,9,KBLI,MENGAJAR MATA PELAJARAN PKN DI MTS TAHASSUS ALQURAN,ajar mata pkn mts tahassus alquran,PENDIDIKAN MENENGAH ATAS UMUM SWASTA - Sekolah SMA / MA Swasta (Pendidikan menengah atas umum yang diselenggarakan oleh swasta). | Kegiatan mengajar mata pelajaran pkn di mts tahassus alquran,85316,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,10,KBJI,MENGAJAR MATA PELAJARAN PKN DI MTS TAHASSUS ALQURAN,ajar mata pkn mts tahassus alquran,-,2330,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,11,KBLI,"KARYAWAN BAGIAN PRODUKSI, PEMOTONGAN KAYU SESUAI UKURAN AKHIR DIPABRIK KAYU LAI",karyawan produksi potong kayu sesuai ukur akhir pabrik lai,"Kegiatan karyawan bagian produksi ,pemotongan kayu sesuai ukuran akhir dipabrik kayu lapis",16211,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,12,KBJI,"KARYAWAN BAGIAN PRODUKSI, PEMOTONGAN KAYU SESUAI UKURAN AKHIR DIPABRIK KAYU LAI",karyawan produksi potong kayu sesuai ukur akhir pabrik lai,"Deskripsi tugas: karyawan bagian produksi ,pemotongan kayu sesuai ukuran akhir dipabrik kayu lapis",9329,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,13,KBLI,PERTANIAN PADI,tani padi,PERTANIAN PADI INBRIDA - Petani yang menanam komoditas padi lokal | PERTANIAN PADI INBRIDA - Petani yang menanam bibit dan menjualnya,01122,2,0,1,1,0.5
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,14,KBJI,PERTANIAN PADI,tani padi,Pekerja Pertanian Tanaman Pangan Dan Tanaman Semusim - orang yang macul tanah nanam padi di sawah | Pekerja Pertanian Tanaman Pangan Dan Tanaman Semusim - tukang cabut rumput liar di lahan jagung,6111,3,0,1,1,0.3333
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,15,KBLI,PERTANIAN BAWANG MERAH HORTIKULTURAL DI SAWAH MILIK ORANG LAIN,tani bawang merah hortikultural sawah milik,Kegiatan pertanian bawang merah hortikultural di sawah milik orang lain | Kegiatan pertanian bawang merah hortikultural sawah milik orang lain,01134,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,16,KBJI,PERTANIAN BAWANG MERAH HORTIKULTURAL DI SAWAH MILIK ORANG LAIN,tani bawang merah hortikultural sawah milik,Deskripsi tugas: mencabut rumput liar di sawah(maton) | Deskripsi tugas: pertanian,9211,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,17,KBLI,KONTRUKSI RUMAH DI DESA,kontruksi rumah desa,KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,18,KBJI,KONTRUKSI RUMAH DI DESA,kontruksi rumah desa,Deskripsi tugas: kontruksi rumah di desa | Deskripsi tugas: kontrusi rumah,7112,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,19,KBLI,PERDAGANGAN BARANG BEKAS UNTUK DIJUAL LAGI,dagang barang bekas jual lagi,Kegiatan perdagangan barang bekas untuk dijual lagi,47749,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,20,KBJI,PERDAGANGAN BARANG BEKAS UNTUK DIJUAL LAGI,dagang barang bekas jual lagi,Deskripsi tugas: perdagangan barang bekas untuk dijual lagi | Deskripsi tugas: pedagang motor di rumah sendiri,5249,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,21,KBLI,PEDAGANG MOTOR DI RUMAH SENDIRI,motor rumah sendiri,Kegiatan pedagang motor di rumah sendiri,47832,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,22,KBJI,PEDAGANG MOTOR DI RUMAH SENDIRI,motor rumah sendiri,Deskripsi tugas: perdagangan barang bekas untuk dijual lagi | Deskripsi tugas: pedagang motor di rumah sendiri,5249,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,23,KBLI,JASA TRANSPORTASI,transportasi,Kegiatan jasa transportasi,49231,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,24,KBJI,JASA TRANSPORTASI,transportasi,"Pengemudi Mobil, Taksi dan Van - supir angkut pesanan lemari kaca pakai mobil carry | Pengemudi Mobil, Taksi dan Van - driver taksi online narik penumpang",8322,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,25,KBLI,PENYEDIA BHAN BAKU MAKANAN,sedia bhan baku makan,Kegiatan penyedia bhan baku makanan,47213,2,0,1,1,0.5
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,26,KBJI,PENYEDIA BHAN BAKU MAKANAN,sedia bhan baku makan,Deskripsi tugas: penyedia bhan baku makanan,9520,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,27,KBLI,TUKANG BATU,batu,KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,28,KBJI,TUKANG BATU,batu,"Deskripsi tugas: tukang batu | Deskripsi tugas: buruh bangunan, mengaduk semen",7111,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,29,KBLI,PERTANIAN BAWANG MERAH HORTIKULTURAL SAWAH MILIK ORANG LAIN,tani bawang merah hortikultural sawah milik,Kegiatan pertanian bawang merah hortikultural di sawah milik orang lain | Kegiatan pertanian bawang merah hortikultural sawah milik orang lain,01134,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,30,KBJI,PERTANIAN BAWANG MERAH HORTIKULTURAL SAWAH MILIK ORANG LAIN,tani bawang merah hortikultural sawah milik,Deskripsi tugas: mencabut rumput liar di sawah(maton) | Deskripsi tugas: pertanian,9211,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,31,KBLI,PERTANIAN PADI DI SAWAH MILIK SENDIRI,tani padi sawah milik sendiri,PERTANIAN PADI INBRIDA - Petani yang menanam komoditas padi lokal | PERTANIAN PADI INBRIDA - Petani yang menanam bibit dan menjualnya,01122,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,32,KBJI,PERTANIAN PADI DI SAWAH MILIK SENDIRI,tani padi sawah milik sendiri,Pekerja Pertanian Tanaman Pangan Dan Tanaman Semusim - orang yang macul tanah nanam padi di sawah | Pekerja Pertanian Tanaman Pangan Dan Tanaman Semusim - tukang cabut rumput liar di lahan jagung,6111,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,33,KBLI,BURUH (PELAYAN DI TOKO KLONTONG),buruh layan toko klontong,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN, ATAU TEMBAKAU SELAIN DENGAN SISTEM SWALAYAN - Warung Sembako (Perdagangan eceran barang kebutuhan pokok bukan swalayan). | Kegiatan buruh (pelayan di toko klontong)",47112,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,34,KBJI,BURUH (PELAYAN DI TOKO KLONTONG),buruh layan toko klontong,Asisten Penjualan Toko - mbak mbak kasir minimarket yang jaga mesin kas | Asisten Penjualan Toko - petugas toko yang menata barang sembako di rak,5223,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,35,KBLI,MENCUCI MOTOR DAN MOBIL,cuci motor mobil,Kegiatan mencuci motor dan mobil,81290,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,36,KBJI,MENCUCI MOTOR DAN MOBIL,cuci motor mobil,Deskripsi tugas: mencuci motor dan mobil,9122,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,37,KBLI,MENJUAL BOTOK PELAS DAN PECEL,jual botok pelas pecel,Rumah makan yang menyediakan layanan prasmanan atau menu lengkap dengan area makan yang luas untuk tamu. | Kegiatan menjual botok pelas dan pecel,56101,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,38,KBJI,MENJUAL BOTOK PELAS DAN PECEL,jual botok pelas pecel,Deskripsi tugas: membuat resoles untuk dijual dipasar kampung | Deskripsi tugas: menjual botok pelas dan pecel,5212,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,39,KBLI,PENYEDIAAN MAKANAN,sedia makan,"AKTIVITAS JASA BOGA UNTUK ACARA TERTENTU (EVENT CATERING) - Katering makanan untuk aneka acara (Event Catering),. | Kegiatan penyediaan makanan",56210,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,40,KBJI,PENYEDIAAN MAKANAN,sedia makan,Juru Bantu Dapur - karyawan bagian cuci piring di restoran | Juru Bantu Dapur - tukang kupas bawang dan potong sayur di dapur rumah makan,9412,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,41,KBLI,"BURUH BANGUNAN, MENGADUK SEMEN",buruh bangun aduk semen,KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,42,KBJI,"BURUH BANGUNAN, MENGADUK SEMEN",buruh bangun aduk semen,"Deskripsi tugas: tukang batu | Deskripsi tugas: buruh bangunan, mengaduk semen",7111,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,43,KBLI,MENJUAL ES TEH JUMBO,jual es teh jumbo,"AKTIVITAS RUMAH MINUM/KAFE - Kedai es teh jumbo atau Warung Kopi pinggir jalan (Rumah Minum/Kafe),. | Kegiatan menjual es teh jumbo",56303,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,44,KBJI,MENJUAL ES TEH JUMBO,jual es teh jumbo,Asisten Penjualan Toko - mbak mbak kasir minimarket yang jaga mesin kas | Asisten Penjualan Toko - petugas toko yang menata barang sembako di rak,5223,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,45,KBLI,JASA ANTAR UNDANGAN ACARA,antar undang acara,-,96909,0,0,0,0,0.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,46,KBJI,JASA ANTAR UNDANGAN ACARA,antar undang acara,Deskripsi tugas: jasa antar undangan acara,5169,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,47,KBLI,JASA KONTRUKSI TUKANG BANGUNAN HARIAN,kontruksi bangun hari,KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,48,KBJI,JASA KONTRUKSI TUKANG BANGUNAN HARIAN,kontruksi bangun hari,"Deskripsi tugas: tukang batu | Deskripsi tugas: buruh bangunan, mengaduk semen",7111,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,49,KBLI,PEYEDIA MAKANAN SIOMAY KELILING DENGAN SEPEDA,peyedia makan siomay keliling sepeda,AKTIVITAS PENYEDIAAN MAKANAN DI BANGUNAN TIDAK TETAP - buka warung tegal jualan nasi sayur | AKTIVITAS PENYEDIAAN MAKANAN DI BANGUNAN TIDAK TETAP - restoran padang pinggir jalan,56102,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,50,KBJI,PEYEDIA MAKANAN SIOMAY KELILING DENGAN SEPEDA,peyedia makan siomay keliling sepeda,Deskripsi tugas: membuat resoles untuk dijual dipasar kampung | Deskripsi tugas: menjual botok pelas dan pecel,5212,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,51,KBLI,"MENCAMPUR SEMEN, MENGANGKUT MATERIAL, MEMASANG BATA, PLESTER DINDING, DAN MEN",campur semen angkut material pasang bata plester dinding men,KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,2,0,1,1,0.5
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,52,KBJI,"MENCAMPUR SEMEN, MENGANGKUT MATERIAL, MEMASANG BATA, PLESTER DINDING, DAN MEN",campur semen angkut material pasang bata plester dinding men,"Deskripsi tugas: tukang batu | Deskripsi tugas: buruh bangunan, mengaduk semen",7111,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,53,KBLI,MENGOPERASIKAN DAN MEMPERBAIKI MESIN PRODUKSI DAN PERAWATAN BERKALA,operasi baik mesin produksi awat kala,Kegiatan mengoperasikan dan memperbaiki mesin produksi dan perawatan berkala,16101,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,54,KBJI,MENGOPERASIKAN DAN MEMPERBAIKI MESIN PRODUKSI DAN PERAWATAN BERKALA,operasi baik mesin produksi awat kala,Deskripsi tugas: mengoperasikan dan memperbaiki mesin produksi dan perawatan berkala,3122,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,55,KBLI,PERTANIAN BAWANG MERAH MILIK ORANG LAIN,tani bawang merah milik,Kegiatan pertanian bawang merah hortikultural di sawah milik orang lain | Kegiatan pertanian bawang merah hortikultural sawah milik orang lain,01134,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,56,KBJI,PERTANIAN BAWANG MERAH MILIK ORANG LAIN,tani bawang merah milik,Deskripsi tugas: mencabut rumput liar di sawah(maton) | Deskripsi tugas: pertanian,9211,1,1,1,1,1.0
8. Hybrid + Advanced Preprocessing + Contoh Lapangan,57,KBLI,KONTRUSI RUMAH,kontrusi rumah,KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - konstruksi bangunan tempat tinggal | KONSTRUKSI KONVENSIONAL GEDUNG HUNIAN - Membangun atau merenovasi rumah tempat tinggal (Konstruksi konvensional).,41011,1,1,1,1,1.0
